project_id	geoname_id	precision_code	place_name	latitude	longitude	location_type_code	geoname_adm_code	geonames_adm_name
21348-4	1257	4.2	Ārpā Darrehsī	37.0749	46.3968	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
21348-4	213972	1	Kasindi	-0.03611	29.71361	PPL	CD|11	Democratic Republic of the Congo|Nord Kivu
21348-4	922944	1	Kasumbalesa	-12.1975	27.79778	PPL	CD|05	Democratic Republic of the Congo|Katanga
21348-4	212902	1	Kindu	-2.94373	25.92237	PPLA	CD|10	Democratic Republic of the Congo|Maniema
21348-4	1250	4.2	Khoţb	37.4607	46.341	PPLQ	IR|33	Iran|East Azerbaijan
21348-4	1299	4.1	Jūjā Deh	36.1	53.25	PPL	IR|35	Iran|Māzandarān
21348-4	922704	1	Lubumbashi	-11.66089	27.47938	PPLA	CD|05	Democratic Republic of the Congo|Katanga
21348-4	1561	4.1	Kūh-e Jahān Mūrā	36.63333	53.5	MT	IR|35	Iran|Māzandarān
21348-4	1470	3	Gāvān Kolā	36.38333	52.61667	PPL	IR|35	Iran|Māzandarān
21348-4	1259	4.2	Qermez Khalīfeh-ye ‘Olyā	37.06556	46.06244	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
21348-4	1535	1	Valeh Mūzū	36.73558	53.66719	PPLQ	IR|35	Iran|Māzandarān
21348-4	2312895	1	Mbandaka	0.04865	18.26034	PPLA	CD|02	Democratic Republic of the Congo|Équateur
21348-4	209228	1	Mbuji-Mayi	-6.13603	23.58979	PPLA	CD|04	Democratic Republic of the Congo|Kasaï-Oriental
21348-4	1562	4.1	Garāyel Maḩalleh	36.69279	53.52394	PPL	IR|35	Iran|Māzandarān
21348-4	1546	3	Emāmzādeh Zeyn ol ‘Ābedīn	36.50777	53.48639	SHRN	IR|35	Iran|Māzandarān
21348-4	207570	1	Mwene-Ditu	-7.00906	23.45278	PPL	CD|04	Democratic Republic of the Congo|Kasaï-Oriental
21348-4	1251	4.2	Jahāngīr	37.4063	46.2763	PPL	IR|33	Iran|East Azarbaijan
21348-4	1255	4.2	Darbsar	37.1051	45.5249	FRMQ	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
21348-4	1383	3	Kūh-e Chang Būr	36.25762	52.64763	MT	IR|35	Iran|Māzandarān
21348-4	1253	4.2	Tāzeh Kand-e Zavāraq	37.29436	46.09849	PPL	IR|33	Iran|East Azerbaijan
21348-4	1563	4.1	Zīravān	36.69265	53.51433	PPL	IR|35	Iran|Māzandarān
21348-4	1286	4.1	Kūh-e Vajar Khowrdīn	36.1194	53.67645	MT	IR|35	Iran|Māzandarān
22217	157732	4.2	Kigoma	-4.75	30.5	ADM1	TZ|05	Tanzania|Kigoma
22563	1253	4.2	Tāzeh Kand-e Zavāraq	37.29436	46.09849	PPL	IR|33	Iran|East Azarbaijan
25678	203312	5	Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
22878	1251	4.2	Jahāngīr	37.4063	46.2763	PPL	IR|33	Iran|East Azarbaijan
23106	1397	3	Shelāk	36.17095	53.11975	PPL	IR|35	Iran|Māzandarān
23106	1253	4.2	Tāzeh Kand-e Zavāraq	37.29436	46.09849	PPL	IR|33	Iran|East Azarbaijan
23172	203312	5	DR Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
22039	1259	4.2	Qermez Khalīfeh-ye ‘Olyā	37.06556	46.06244	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
22039	1251	4.2	Jahāngīr	37.4063	46.2763	PPL	IR|33	Iran|East Azarbaijan
22039	1253	4.2	Tāzeh Kand-e Zavāraq	37.29436	46.09849	PPL	IR|33	Iran|East Azerbaijan
24704	203312	5	DR Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
18950	203312	5	Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
16988	203312	5	DR Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
1926S00	203312	5	DR Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
21511	1593	3	Danīk	36.61667	53.05	PPL	IR|35	Iran|Māzandarān
21511	217695	1	Bunia	1.55941	30.25224	PPL	CD|09	Democratic Republic of the Congo|Eastern Province
21511	217562	1	Butembo	0.14164	29.29117	PPLA3	CD|11	Democratic Republic of the Congo|Nord Kivu
21511	1373	3	Anījdān	36.09056	52.57179	RSRT	IR|35	Iran|Māzandarān
21511	203312	5	DR Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
21511	216281	1	Goma	-1.67409	29.22845	PPLA	CD|11	Democratic Republic of the Congo|Nord Kivu
21511	1467	3	Shīā Deh-e Pā’īn	36.33333	52.53333	PPL	IR|35	Iran|Māzandarān
21511	1283	4.1	Ḩoseynābād	36.02919	53.7948	PPLQ	IR|25	Iran|Semnān
21511	215522	3	Kabinda	-6.13333	24.48333	ADM3	CD|04	Democratic Republic of the Congo|Kasaï-Oriental
21511	1292	4.1	Kūh-e Palang Āb	36.05119	53.528	MT	IR|25	Iran|Semnān
21511	214481	1	Kananga	-5.89624	22.41659	PPLA	CD|03	Democratic Republic of the Congo|Kasaï-Occidental
21511	1256	4.2	Noşratābād-e Amīr Ghāyeb	37.10408	46.20261	PPL	IR|33	Iran|East Azerbaijan
21511	1257	4.2	Ārpā Darrehsī	37.0749	46.3968	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
21511	1371	3	Kamar Posht	36.08042	52.56531	RSRT	IR|35	Iran|Māzandarān
21511	1250	4.2	Khoţb	37.4607	46.341	PPLQ	IR|33	Iran|East Azerbaijan
21511	1431	3	Kūh-e Sūrt	36.36301	53.81546	MT	IR|35	Iran|Māzandarān
21511	1530	3	Qavvāsţal	36.88333	53.65	PPL	IR|35	Iran|Māzandarān
21511	1372	3	Paleh Posht	36.08372	52.53557	RSRT	IR|35	Iran|Māzandarān
21511	1289	4.1	Sīāh Gāv Sarā	36.09935	53.5625	CRRL	IR|35	Iran|Māzandarān
21511	1468	3	Būrā	36.36667	52.56667	PPL	IR|35	Iran|Māzandarān
21511	209228	1	Mbuji-Mayi	-6.13603	23.58979	PPLA	CD|04	Democratic Republic of the Congo|Kasaï-Oriental
21511	1376	3	Kat Kolā	36.19409	52.50038	PPL	IR|35	Iran|Māzandarān
21511	207570	1	Mwene-Ditu	-7.00906	23.45278	PPL	CD|04	Democratic Republic of the Congo|Kasaï-Oriental
21511	1546	4.1	Emāmzādeh Zeyn ol ‘Ābedīn	36.50777	53.48639	SHRN	IR|35	Iran|Māzandarān
21511	1251	4.2	Jahāngīr	37.4063	46.2763	PPL	IR|33	Iran|East Azerbaijan
21511	1267	4.1	Geshnīz Āb	36.0684	53.95468	FRMQ	IR|25	Iran|Semnān
21511	1592	3	Sālār Kandeh	36.6	53.15	PPL	IR|35	Iran|Māzandarān
21511	1255	4.2	Darbsar	37.1051	45.5249	FRMQ	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
21511	1293	4.1	Zarmā	36.05434	53.51578	PPLQ	IR|25	Iran|Semnān
21511	1352	3	Golīrān	36.1	52.66667	PPL	IR|35	Iran|Māzandarān
21348-3	1252	4.2	Khalīfeh Kandī	37.2904	46.3582	PPL	IR|33	Iran|East Azerbaijan
21348-3	1256	4.2	Noşratābād-e Amīr Ghāyeb	37.10408	46.20261	PPL	IR|33	Iran|East Azerbaijan
21348-3	1250	4.2	Khoţb	37.4607	46.341	PPLQ	IR|33	Iran|East Azerbaijan
21348-3	1251	4.2	Jahāngīr	37.4063	46.2763	PPL	IR|33	Iran|East Azerbaijan
18667	1250	4.2	Khoţb	37.4607	46.341	PPLQ	IR|33	Iran|East Azerbaijan
22 855	203312	5	DR Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
21032	203312	5	Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
21032	1254	4.2	Dīzaj-e Nāvlū	37.34184	46.08612	PPL	IR|33	Iran|East Azarbaijan
21032	1250	4.2	Khoţb	37.4607	46.341	PPLQ	IR|33	Iran|East Azerbaijan
21032	1251	4.2	Jahāngīr	37.4063	46.2763	PPL	IR|33	Iran|East Azarbaijan
21032	1255	4.2	Darbsar	37.1051	45.5249	FRMQ	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
21032	216417	5	Parc National de la Garamba	4.19559	29.48093	PRK	CD|09	Democratic Republic of the Congo|Eastern Province
21032	8432916	5	Pârc National de la Salonga	-1.76516	21.49723	PRK	CD|02	Democratic Republic of the Congo|Équateur
21032	204453	5	Parc National de l’ Upemba	-9.09705	26.62912	PRK	CD|05	Democratic Republic of the Congo|Katanga
21032	8260079	1	University of Kinshasa	-4.41944	15.30972	UNIV	CD|06	Democratic Republic of the Congo|Kinshasa
21032	7910023	1	University of Kisangani	0.51399	25.17629	SCH	CD|09	Democratic Republic of the Congo|Eastern Province
21032	6942127	5	Virunga National Park	0.91667	29.16667	RESN	CD|09	Democratic Republic of the Congo|Eastern Province
20696	1251	4.2	Jahāngīr	37.4063	46.2763	PPL	IR|33	Iran|East Azerbaijan
20696	1255	4.2	Darbsar	37.1051	45.5249	FRMQ	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
20696	1253	4.2	Tāzeh Kand-e Zavāraq	37.29436	46.09849	PPL	IR|33	Iran|East Azerbaijan
15990	203312	5	DR Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
22739	1260	4.2	Nez̧āmābād	37.0437	45.9491	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
22739	8282961	1	Batshamba	-6.26173	20.71722	PPL	CD|03	Democratic Republic of the Congo|Kasaï-Occidental
22739	1256	4.2	Noşratābād-e Amīr Ghāyeb	37.10408	46.20261	PPL	IR|33	Iran|East Azerbaijan
22739	211676	5	Loange	-4.28621	20.02868	STM	CD|01	Democratic Republic of the Congo|Bandundu
21767	1601	3	Salīm Sheykh	36.43973	53.10342	PPL	IR|35	Iran|Māzandarān
21767	1251	4.2	Jahāngīr	37.4063	46.2763	PPL	IR|33	Iran|East Azerbaijan
21767	1253	4.2	Tāzeh Kand-e Zavāraq	37.29436	46.09849	PPL	IR|33	Iran|East Azarbaijan
21767	1274	4.1	Kalāteh-ye Ḩājjī Esḩaq ‘Alī	36.08705	53.80279	FRM	IR|25	Iran|Semnān
21767	1396	3	Bālā Chāyrān	36.19933	52.96611	PPL	IR|35	Iran|Māzandarān
21767	1273	4.1	Kalāteh-ye Taqī	36.07445	53.81233	FRM	IR|25	Iran|Semnān
21767	1265	4.1	Bīdestān	36.10334	53.89803	PPL	IR|25	Iran|Semnān
22726	203312	5	DR Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
23801	1593	3	Danīk	36.61667	53.05	PPL	IR|35	Iran|Māzandarān
23801	1469	3	Kordī Kolā	36.36373	52.55274	PPL	IR|35	Iran|Māzandarān
23801	1283	4.1	Ḩoseynābād	36.02919	53.7948	PPLQ	IR|25	Iran|Semnān
23801	215522	3	Kabinda	-6.13333	24.48333	ADM3	CD|04	Democratic Republic of the Congo|Kasaï-Oriental
23801	1292	4.1	Kūh-e Palang Āb	36.05119	53.528	MT	IR|25	Iran|Semnān
23801	1256	4.2	Noşratābād-e Amīr Ghāyeb	37.10408	46.20261	PPL	IR|33	Iran|East Azarbaijan
23801	1257	4.2	Ārpā Darrehsī	37.0749	46.3968	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
23801	1289	4.1	Sīāh Gāv Sarā	36.09935	53.5625	CRRL	IR|35	Iran|Māzandarān
23801	1251	4.2	Jahāngīr	37.4063	46.2763	PPL	IR|33	Iran|East Azerbaijan
23801	8260563	4.1	North Kivu	-0.65515	29.03398	ADM2	CD|11	Democratic Republic of the Congo|Nord Kivu
23801	1255	4.2	Darbsar	37.1051	45.5249	FRMQ	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
23801	1293	4.1	Zarmā	36.05434	53.51578	PPLQ	IR|25	Iran|Semnān
23801	1352	3	Golīrān	36.1	52.66667	PPL	IR|35	Iran|Māzandarān
23801	1264	4.1	Kūh-e Ashtārīsh	36.1055	53.8651	MT	IR|25	Iran|Semnān
24301	203312	5	DR Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
24545	1253	4.2	Tāzeh Kand-e Zavāraq	37.29436	46.09849	PPL	IR|33	Iran|East Azerbaijan
24545	1274	4.1	Kalāteh-ye Ḩājjī Esḩaq ‘Alī	36.08705	53.80279	FRM	IR|25	Iran|Semnān
24545	1396	3	Bālā Chāyrān	36.19933	52.96611	PPL	IR|35	Iran|Māzandarān
18827	1251	4.2	Jahāngīr	37.4063	46.2763	PPL	IR|33	Iran|East Azerbaijan
21350	1252	4.2	Khalīfeh Kandī	37.2904	46.3582	PPL	IR|33	Iran|East Azerbaijan
21350	1254	4.2	Dīzaj-e Nāvlū	37.34184	46.08612	PPL	IR|33	Iran|East Azarbaijan
21350	1256	4.2	Noşratābād-e Amīr Ghāyeb	37.10408	46.20261	PPL	IR|33	Iran|East Azarbaijan
21350	1257	4.2	Ārpā Darrehsī	37.0749	46.3968	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
21350	1250	4.2	Khoţb	37.4607	46.341	PPLQ	IR|33	Iran|East Azarbaijan
21350	1259	4.2	Qermez Khalīfeh-ye ‘Olyā	37.06556	46.06244	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
21350	1251	4.2	Jahāngīr	37.4063	46.2763	PPL	IR|33	Iran|East Azerbaijan
22915	203312	5	DR Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
22738	216279	4.1	Goma	-1.68333	29.23333	ADM3	CD|11	Democratic Republic of the Congo|Nord Kivu
22738	206938	4.2	Nord Kivu	-0.66667	28.75	ADM1	CD|11	Democratic Republic of the Congo|Nord Kivu
22398	1283	4.1	Ḩoseynābād	36.02919	53.7948	PPLQ	IR|25	Iran|Semnān
22398	1251	4.2	Jahāngīr	37.4063	46.2763	PPL	IR|33	Iran|East Azerbaijan
22398	1255	4.2	Darbsar	37.1051	45.5249	FRMQ	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
22398	1253	4.2	Tāzeh Kand-e Zavāraq	37.29436	46.09849	PPL	IR|33	Iran|East Azerbaijan
17998/141-838	219056	3	Beni	0.5	29.46667	ADM3	CD|11	Democratic Republic of the Congo|Nord Kivu
17998/141-838	8260604	3	Butembo	0.14231	29.28185	ADM3	CD|11	Democratic Republic of the Congo|Nord Kivu
17998/141-838	203312	5	Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
17998/141-838	216279	3	Goma	-1.68333	29.23333	ADM3	CD|11	Democratic Republic of the Congo|Nord Kivu
17998/141-838	7731965	3	Kinshasa	-4.47223	15.8836	ADM3	CD|06	Democratic Republic of the Congo|Kinshasa
17998/141-838	1573	3	Ḩājjī Bābā	36.78333	53.26667	PPL	IR|35	Iran|Māzandarān
17998/141-838	206938	4.2	Nord Kivu	-0.66667	28.75	ADM1	CD|11	Democratic Republic of the Congo|Nord Kivu
17998/141-838	8260563	4.1	North Kivu	-0.65515	29.03398	ADM2	CD|11	Democratic Republic of the Congo|Nord Kivu
22869	8433893	1	Bweremane	-1.68615	29.01588	PPL	CD|11	Democratic Republic of the Congo|Nord Kivu
22869	203312	5	DR Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
22869	216183	1	Gungu	-1.64416	28.86321	PPL	CD|11	Democratic Republic of the Congo|Nord Kivu
22869	216075	1	Idunga	-1.89258	28.26885	PPL	CD|11	Democratic Republic of the Congo|Nord Kivu
22869	215992	1	Ikunza	-2.81667	27.68333	PPL	CD|00	Democratic Republic of the Congo
22869	214534	1	Kamulila	-2.83333	27.86667	MSSN	CD|00	Democratic Republic of the Congo
22869	214155	1	Karuba	-1.57543	28.95951	PPL	CD|11	Democratic Republic of the Congo|Nord Kivu
22869	212892	1	Kingi	-1.47973	29.04725	PPL	CD|11	Democratic Republic of the Congo|Nord Kivu
22869	212873	1	Kingulube	-2.64859	28.00755	PPL	CD|12	Democratic Republic of the Congo|South Kivu
22869	212716	1	Kiseku	-2.61425	27.82628	PPL	CD|12	Democratic Republic of the Congo|South Kivu
22869	8435311	1	Lubila	-2.79782	28.01234	STM	CD|12	Democratic Republic of the Congo|South Kivu
22869	1460	3	Ḩājjīābād	36.28333	52.86667	PPL	IR|35	Iran|Māzandarān
22869	208152	1	Mulungu	-2.88333	27.11667	PPL	CD|00	Democratic Republic of the Congo
22869	1251	4.2	Jahāngīr	37.4063	46.2763	PPL	IR|33	Iran|East Azerbaijan
22869	8260563	4.1	North Kivu	-0.65515	29.03398	ADM2	CD|11	Democratic Republic of the Congo|Nord Kivu
22869	8435353	1	Nzovu	-2.76448	27.86024	PPL	CD|12	Democratic Republic of the Congo|South Kivu
22869	205970	1	Sake	-1.57386	29.04339	PPL	CD|11	Democratic Republic of the Congo|Nord Kivu
22869	1436	3	Kūh-e Gol Jārī	36.31165	53.58353	MT	IR|35	Iran|Māzandarān
22869	1253	4.2	Tāzeh Kand-e Zavāraq	37.29436	46.09849	PPL	IR|33	Iran|East Azerbaijan
22869	1274	4.1	Kalāteh-ye Ḩājjī Esḩaq ‘Alī	36.08705	53.80279	FRM	IR|25	Iran|Semnān
22144	1260	4.2	Nez̧āmābād	37.0437	45.9491	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
22144	1252	4.2	Khalīfeh Kandī	37.2904	46.3582	PPL	IR|33	Iran|East Azarbaijan
22144	1254	4.2	Dīzaj-e Nāvlū	37.34184	46.08612	PPL	IR|33	Iran|East Azerbaijan
22144	1251	4.2	Jahāngīr	37.4063	46.2763	PPL	IR|33	Iran|East Azerbaijan
22144	1255	4.2	Darbsar	37.1051	45.5249	FRMQ	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
22144	1253	4.2	Tāzeh Kand-e Zavāraq	37.29436	46.09849	PPL	IR|33	Iran|East Azerbaijan
22312/260795	214139	4.2	Province du Kasaï-Occidental	-5.33333	21.58333	ADM1	CD|03	Democratic Republic of the Congo|Kasaï-Occidental
22312/260795	1288	4.1	Sīāvash Kolā	36.17051	53.52837	PPL	IR|35	Iran|Māzandarān
22312/261548	1250	4.2	Khoţb	37.4607	46.341	PPLQ	IR|33	Iran|East Azerbaijan
22312/261548	1586	3	Kalmar	36.73333	53.05	PPL	IR|35	Iran|Māzandarān
23482	2317497	3	Bagata	-3.73333	17.95	ADM3	CD|01	Democratic Republic of the Congo|Bandundu
23482	2317396	4.2	Bandundu Province	-4	18	ADM1	CD|01	Democratic Republic of the Congo|Bandundu
23482	7731975	4.1	Bas Fleuve District	-5.44296	12.98423	ADM2	CD|08	Democratic Republic of the Congo|Bas-Congo
23482	219263	3	Befale	0.46667	20.96667	ADM3	CD|02	Democratic Republic of the Congo|Équateur
23482	2316989	1	Bodenge	3.26392	19.64536	PPL	CD|02	Democratic Republic of the Congo|Équateur
23482	7701232	3	Bumbu	-4.36644	15.29211	ADM3	CD|06	Democratic Republic of the Congo|Kinshasa
23482	7731971	4.1	Cataractes District	-5.19705	14.35037	ADM2	CD|08	Democratic Republic of the Congo|Bas-Congo
23482	203312	5	DR Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
23482	216139	4.2	Eastern Province	2.5	27	ADM1	CD|09	Democratic Republic of the Congo|Eastern Province
23482	1560	4.1	Emāmzādeh Qāsem	36.56811	53.4361	SHRN	IR|35	Iran|Māzandarān
23482	2315727	3	Gemena	3.25	19.76667	ADM3	CD|02	Democratic Republic of the Congo|Équateur
23482	8260569	3	Idiofa	-4.66479	19.53953	ADM3	CD|01	Democratic Republic of the Congo|Bandundu
23482	213881	3	Katako-Kombe	-3.4	24.41667	ADM3	CD|04	Democratic Republic of the Congo|Kasaï-Oriental
23482	205703	4.2	Katanga Province	-9	26	ADM1	CD|05	Democratic Republic of the Congo|Katanga
23482	2314523	2	Kimpese	-5.5615	14.43159	PPL	CD|08	Democratic Republic of the Congo|Bas-Congo
23482	212901	3	Kindu	-2.95	25.93333	ADM3	CD|10	Democratic Republic of the Congo|Maniema
23482	7731965	3	Kinshasa	-4.47223	15.8836	ADM3	CD|06	Democratic Republic of the Congo|Kinshasa
23482	2314300	4.2	Kinshasa City	-4.375	15.97	ADM1	CD|06	Democratic Republic of the Congo|Kinshasa
23482	2313860	4.1	Kwango District	-6.542	17.832	ADM2	CD|01	Democratic Republic of the Congo|Bandundu
23482	1307	4.1	Kūh-e Esţelaḩ	36.02043	53.15208	MT	IR|35	Iran|Māzandarān
23482	2313844	2	Kwilu-Ngongo	-5.50988	14.70275	PPL	CD|08	Democratic Republic of the Congo|Bas-Congo
23482	2313787	3	Lemba	-5.58743	13.02398	PPL	CD|08	Democratic Republic of the Congo|Bas-Congo
23482	9165800	4.1	Lubumbashi (city)	-11.72207	27.5173	ADM2	CD|05	Democratic Republic of the Congo|Katanga
23482	7731969	4.1	Lukaya	-5.17212	15.56972	ADM2	CD|08	Democratic Republic of the Congo|Bas-Congo
23482	9166122	4.1	Lukunga District	-4.3054	15.3032	ADM2	CD|06	Democratic Republic of the Congo|Kinshasa
23482	2313217	3	Madimba	-4.98333	15.15	ADM3	CD|08	Democratic Republic of the Congo|Bas-Congo
23482	8260588	3	Maluku	-4.36195	15.8088	ADM3	CD|06	Democratic Republic of the Congo|Kinshasa
23482	8260564	4.1	Maniema	-3.34835	26.48858	ADM2	CD|10	Democratic Republic of the Congo|Maniema
23482	2312887	3	Mbanza-Ngungu	-5.25	14.86667	ADM3	CD|08	Democratic Republic of the Congo|Bas-Congo
23482	1999	2	Gowjeh	33.61667	49.23333	PPL	IR|34	Iran|Markazi
23482	209226	4.1	Mbuji-Mayi City	-6.15	23.6	ADM2	CD|04	Democratic Republic of the Congo|Kasaï-Oriental
23482	8260582	3	Mont Ngafula	-4.46272	15.24481	ADM3	CD|06	Democratic Republic of the Congo|Kinshasa
23482	9166126	3	N'Sele	-4.42035	15.49472	ADM3	CD|06	Democratic Republic of the Congo|Kinshasa
23482	2311750	2	Patu-Tsenda	-5.43333	12.93333	PPL	CD|00	Democratic Republic of the Congo
23482	216661	4.2	Province de l’Équateur	1	20.5	ADM1	CD|02	Democratic Republic of the Congo|Équateur
23482	2317277	4.2	Province du Bas-Congo	-5.33333	14.33333	ADM1	CD|08	Democratic Republic of the Congo|Bas-Congo
23482	214139	4.2	Province du Kasaï-Occidental	-5.33333	21.58333	ADM1	CD|03	Democratic Republic of the Congo|Kasaï-Occidental
23482	214138	4.2	Province du Kasaï-Oriental	-4.5	24	ADM1	CD|04	Democratic Republic of the Congo|Kasaï-Oriental
23482	209610	4.2	Province du Maniema	-3	26	ADM1	CD|10	Democratic Republic of the Congo|Maniema
23482	205828	4.1	Sankuru	-4.96667	23.45	ADM2	CD|04	Democratic Republic of the Congo|Kasaï-Oriental
23482	2311326	3	Songololo	-5.7	14.03333	ADM3	CD|08	Democratic Republic of the Congo|Bas-Congo
23482	9166123	4.1	Tshangu District	-4.42035	15.38549	ADM2	CD|06	Democratic Republic of the Congo|Kinshasa
23482	204953	1	Tshikapa	-6.41621	20.79995	PPL	CD|03	Democratic Republic of the Congo|Kasaï-Occidental
23482	8335011	2	Tshikapa City	-6.409	20.823	ADM2	CD|03	Democratic Republic of the Congo|Kasaï-Occidental
23482	212726	4.1	Ville de Kisangani	0.5	25.2	ADM2	CD|09	Democratic Republic of the Congo|Eastern Province
18827/195980	216281	1	Goma	-1.67409	29.22845	PPLA	CD|11	Democratic Republic of the Congo|Nord Kivu
18827/195980	1460	3	Ḩājjīābād	36.28333	52.86667	PPL	IR|35	Iran|Māzandarān
18827/195980	1251	4.2	Jahāngīr	37.4063	46.2763	PPL	IR|33	Iran|East Azerbaijan
18827/195980	8260563	4.1	North Kivu	-0.65515	29.03398	ADM2	CD|11	Democratic Republic of the Congo|Nord Kivu
19404/171813	1558	4.1	Jāmkhāneh	36.58333	53.25	PPL	IR|35	Iran|Māzandarān
19676	1260	4.2	Nez̧āmābād	37.0437	45.9491	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
19676	217648	1	Bushi	-1.62267	27.9014	PPL	CD|11	Democratic Republic of the Congo|Nord Kivu
19676	1502	3	Pāband	36.48333	53.95	PPL	IR|35	Iran|Māzandarān
19676	1387	3	Ḩājjī Kolā	36.18333	52.78333	PPL	IR|35	Iran|Māzandarān
19676	1283	4.1	Ḩoseynābād	36.02919	53.7948	PPLQ	IR|25	Iran|Semnān
19676	1503	3	Darvīshābād	36.4911	53.96145	PPL	IR|35	Iran|Māzandarān
19676	1431	3	Kūh-e Sūrt	36.36301	53.81546	MT	IR|35	Iran|Māzandarān
19676	1305	4.1	Sang Rīzeh	36.0051	53.1922	AREA	IR|35	Iran|Māzandarān
19676	8260563	4.1	North Kivu	-0.65515	29.03398	ADM2	CD|11	Democratic Republic of the Congo|Nord Kivu
19676	1255	4.2	Darbsar	37.1051	45.5249	FRMQ	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
19676	1253	4.2	Tāzeh Kand-e Zavāraq	37.29436	46.09849	PPL	IR|33	Iran|East Azerbaijan
19676	1274	4.1	Kalāteh-ye Ḩājjī Esḩaq ‘Alī	36.08705	53.80279	FRM	IR|25	Iran|Semnān
19676	1301	4.1	Nasām Ţalār Sar	36.03333	53.16667	PPL	IR|35	Iran|Māzandarān
19715/166795	203312	5	DR Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
19801/151384	203312	5	DR Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
19801/151384	1568	3	Mellī Galleh	36.69863	53.34166	PPL	IR|35	Iran|Māzandarān
19801/151384	2260494	5	Congo	-1	15.5	PCLI	CG|00	Republic of the Congo
20138/172355	1260	4.2	Nez̧āmābād	37.0437	45.9491	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
20656/220423	214258	1	Kapanga	-8.389	22.56408	PPL	CD|05	Democratic Republic of the Congo|Katanga
20656/220423	1331	3	Amīrīyeh	36.06667	52.85	PPL	IR|35	Iran|Māzandarān
20656/220423	1296	4.1	Band-e Bon	36.00068	53.23046	PPL	IR|35	Iran|Māzandarān
20656/220423	207965	1	Musenge	-8.53281	22.6781	PPL	CD|05	Democratic Republic of the Congo|Katanga
020696 - 13369/212193	207764	1	Mutwanga	0.33849	29.74636	PPL	CD|11	Democratic Republic of the Congo|Nord Kivu
020696 - 13369/212193	1251	4.2	Jahāngīr	37.4063	46.2763	PPL	IR|33	Iran|East Azerbaijan
020696 - 13369/212193	8260563	4.1	North Kivu	-0.65515	29.03398	ADM2	CD|11	Democratic Republic of the Congo|Nord Kivu
21100	1260	4.2	Nez̧āmābād	37.0437	45.9491	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
21100	1252	4.2	Khalīfeh Kandī	37.2904	46.3582	PPL	IR|33	Iran|East Azerbaijan
21100	1484	3	Rowshan Āb	36.33333	52.91667	STM	IR|35	Iran|Māzandarān
21100	1415	3	Pandar Āb	36.33043	53.81614	FRM	IR|35	Iran|Māzandarān
21100	1254	4.2	Dīzaj-e Nāvlū	37.34184	46.08612	PPL	IR|33	Iran|East Azarbaijan
21100	1307	4.1	Kūh-e Esţelaḩ	36.02043	53.15208	MT	IR|35	Iran|Māzandarān
21100	8254345	5	Mayanda	-5.79395	15.8503	STM	CD|08	Democratic Republic of the Congo|Bas-Congo
21100	1271	4.1	Karbalā’ī ‘Alī	36.01667	53.86667	PPL	IR|25	Iran|Semnān
18629/145723	1260	4.2	Nez̧āmābād	37.0437	45.9491	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
